id,premise,hypothesis,lang_abv,language,label
e651cde6ca,"If the product contains more new content or inventions, fully integrated product prototypes are often used to prove that the design meets product design requirements.",Constructing an architectural model adds time to the construction schedule,zh,Chinese,1
a0f7da2fa2,"On the same day, supervisors led secret service agents to open a secret service case. Agents Mauer stood by FBI intelligence information passed on to law enforcement agencies",The tip was never passed on and forgotten,de,German,2
5b8247f113,I start by donating a hundred pears and a thousand apples to life,I have more pears than apples,tr,Turkish,2
c457206f79,"Therefore, I must tell you why the Philanthropy Center also deserves your support.",We regret to inform you that the Center for Philanthropy does not need any assistance at this time.,bg,Bulgarian,2
4be88583b6,"There, the scene is relaxed and the language problem may bother you, at least you will get a glimpse of Chinese consumer society",It is a good idea to have a translator with you,ar,Arabic,1
63e85a37ab,"On Tuesday, Bush warned that on most social fronts, my party, not mine, has drawn a map that makes America look like Gomorrah.",Bush disagrees with the way the party paints the picture.,ur,Urdu,1
504e7bd775,"Um, and she said, she said, she said, Honey, she said, You don't understand life the way I understand life.",She said I knew nothing about the reality of life and that I should listen to her.,vi,Vietnamese,1
82712f902d,When Alice objected But it's another type of resistance he replied resistance any other can assure,Alice said she wouldn't go,fr,French,1
e5c2ea7d22,Jane asked the New York agent handling Mihdhar's search to sign an acknowledgment form indicating the agent understood how to handle the FISA information,Jane stated that no FISA acknowledgment was necessary,fr,French,2
8e8f136ad0,Behind the cruise ship port is Flag Hill rising 700 feet 214 m above sea level,Flag Hill is above sea level,el,Greek,0
86f6858c97,I was able to find definition thesaurus,The thesaurus used standard thesaurus,de,German,1
16c8bc6543,So they spoke to you about this,So talking about the situation,fr,French,2
040ad2316a,"This man was born in Germany, he is rich, educated, he has visited many places...","This man was born in Arkansas and was poor, uneducated and never traveled.",sw,Swahili,2
18040604af,But the Commission is free to make any old proposals as long as numbers are increasing,The committee can make any recommendation it wishes,el,Greek,2
3475ec97ad,The only question books NEA survey Have you read literature last year,The NEA survey asked 30 questions literature type books read in the past year,fr,French,2
1158f6f593,The Real Cause Concern HMOs Can Control Costs Long Term,It is possible for HMOs to control long-term costs,fr,French,0
a13f8f3e80,"Deborah Lipstadt writes in her book Holocaust Denial that we should not openly debate unacceptable and demonstrably false statements, so she proposes remedies as powerful as government censorship.",Lipstadt is a chef.,zh,Chinese,2
bc4005bfaa,What would happen in a reinvestment economy if we could take the advantages of our trade and reinvest the surplus so we could create more apples and pears than we had to begin with?,We can trade a lot in our economy.,bg,Bulgarian,0
0ba158d1b3,"I know, probably coming up in Texas, I know, we should be launching some kind of stereotypes, maybe gun control has been down a little bit, I think","Most likely, gun control will be popular in Texas",ar,Arabic,0
54ca141a2b,Freshwater fishermen must have a license Ask the nearest tourist office for information on how to obtain it,You must have license to catch fish over 6 inches,fr,French,1
ba11ab15b9,"That's right. That's what I just did today that I understand. Huh. Darkman, did you see that? Huh. Guess I haven't. I'll watch it tonight.",I hear Darkman is a good movie.,th,Thai,1
51a5348e4f,have you been to museums Europe,Have you visited museums Canada,fr,French,2
ab561ebe52,"Yes there is something about Having a place to live, I don't know.",It's nice to have a place to live.,th,Thai,0
8fcb5a52ca,Lenny Bruce started apology this way quote bad memory Continuing crime disease suffering death is what keeps me Albert Schweitzer J. Edgar Hoover job,Bruce never apologizes,el,Greek,2
b87c0f4f49,My safe and easy way.,Someone else's path is difficult,ur,Urdu,1
45fa57cefb,"If we start a new fiscal year, deficit, year full of challenges",Start new fiscal year deficit disadvantage,es,Spanish,0
d7293af713,"If enough people buy this book, it will soon require a second printing, which, hopefully, will include some of the foregoing (not these) recommendations.",The book may need a second pitching.,hi,Hindi,0
60d93687d8,Art programs for our middle school and high school students are so important now that art takes up a smaller and smaller percentage of schools¡¦ budgets.,The school had more money than they needed to spend on the art.,zh,Chinese,2
39c46f2e1e,The largest city on the south coast of Lake Siefok,Siefok is located on the north coast,de,German,2
3497e9dc10,"This week, the National Enquirer previewed Ken Starr's report on the president's extramarital affairs, detailing how they had an affair in the presidential limousine, the Oval Office, and even the Lincoln Bedroom!",The Enquirer has photos of Clinton's desk.,zh,Chinese,1
dee0b7df24,But equal means the same identical identical similar,Unique people can have equal rights,ru,Russian,1
cbfe6ad917,"Mayor Giuliani, along with the Police and Fire Commissioners and the OEM Director, quickly moved north and established an Emergency Operations Command Center and the Police Academy.",A police academy emergency command center was established,ar,Arabic,0
09d9487eb2,"For example, some have obvious derivatives removed from the devices used or the facility on which the games are played.",Some games are not named after equipment or courts.,vi,Vietnamese,0
d3a210cfcd,The more news quiz Fox promises,It says more News Quiz Fox,de,German,0
b0b9604bb9,Soderbergh is one of the rare filmmakers who learns about the job.,It is very common for filmmakers to learn about the job.,vi,Vietnamese,2
a0a28f004c,In most cases the concentration-response relationship is overestimated and in cases underestimated,A new method estimating concentration-response relationship is needed,de,German,1
72f3a751ad,"He was the son of a minister, he had a lot of property and good connections in the community, he was very respected",His father was a priest.,ur,Urdu,0
42adf1137a,"To do otherwise would be to send a disruptive message to GAO employees, publishers, and the public.","No matter what you do, workers will hear what they want to hear.",th,Thai,2
dfd570c177,So Shannon took logarithm volume ' message ' message space ' multiplied probability message comes from source,Shannon deemed message came from a negative source,fr,French,1
9adaa4bd4f,1 Authority to establish fuel economy standards pursuant to Section 32902 has been delegated to Secretary Administrator NHTSA,No one has the authority to dictate fuel standards,de,German,2
7e414e2888,I guess I'm guessing well I don't know I really haven't listed my feelings about drug testing oh I'm absolutely right to never consider using drugs,I guess I wouldn't mind being drug tested,tr,Turkish,1
faf0ef12f0,Lamar Alexander's way of working is worth considering even though it is not logical enough.,One should not waste time considering Lamar Alexander's approach.,sw,Swahili,2
86f1c0179c,Selling subscription tickets will allow us to fund the entire season.,Until our season's ticket sales are funded,ru,Russian,2
3173f2d000,Uh we get uh New Year's Day Good Friday Friday the Fourth Labor Day uh Thanksgiving and the next day comes Christmas and a side day.,We have launch holidays,ar,Arabic,2
fb362c0a06,Don't fire unless fired!,shoot only when you feel like it,hi,Hindi,2
daa7437608,Will you stop speaking mutiny betrayal council war Blood put hat sat invitation,The black blood hat three feathers eagle,es,Spanish,1
ba604e6f7a,Poor noun where there was no one else to convert.,The noun is used a lot.,ur,Urdu,0
